35.77968875489,-79.15430755118,0
35.94045881003,-79.07824093206,0
35.93169014088,-79.0755138426,1
35.93376399231,-79.0687431389,1
35.94914266441,-79.16863925479,1
35.93606923544,-79.24797254383,0
35.77849728741,-79.15227037295,0
35.94196194004,-79.24977096077,0
35.93970022117,-79.08022630897,0
35.93935577829,-79.07622254681,1
35.726560319854535,-79.231855474004,1
35.93343939651,-79.07090432976,1
35.688854268265445,-79.21715048935522,1
35.72826197738896,-79.23304305923315,0
35.93547920355,-79.06431768647,0
35.78709406406,-79.17290175612,0
35.93898004799,-79.23932904355,0
35.78200779727,-79.16010064039,0
35.9630981834,-79.22853176026,0
35.93966618807,-79.07654543414,1
35.776603244955474,-79.0173365759605,0
35.93526587713,-79.06649989598,0
35.77394953410992,-79.0155553182056,1
35.9579425947,-79.17607937955,0
35.95758717175,-79.18081304976,0
35.93648901589,-79.0756921994,1
35.93494865624,-79.0686015882,0
35.72863270509399,-79.2371002390691,0
35.96005502034,-79.1733633093,0
35.93645127302,-79.24910548933,1
35.95486836648,-79.23999818202,1
35.93340820046,-79.07575401358,0
35.93473532839,-79.07078379771,0
35.93537030623,-79.06956415698,1
35.95827421488,-79.17407204456,1
35.72793901124815,-79.23911475780451,0
35.72971827433919,-79.14411912116199,1
35.78685517336,-79.17286215677,0
35.94329480057,-79.24637071252,0
35.77751229601,-79.15107688602,0
35.69376959871931,-79.2128537902855,1
35.93644721941,-79.07668492503,1
35.93385739633,-79.06729940767,1
35.9360751374,-79.06065504439,0
35.72870015117227,-79.23621211814387,0
35.77632079592,-79.1490397078,0
35.95616934769,-79.23943563065,1
35.95714663072,-79.18247904293,0
35.93894244808,-79.07706157414,1
35.67650631501148,-79.16692955435475,1
35.93433454032,-79.06114825094,0
35.82944546977,-79.36961066127,1
35.95029149561,-79.16863352659,1
35.77295866501,-79.14660598589,0
35.95603951576,-79.23822177618,1
35.99521320640499,-78.90613383001286,0
35.93416132106,-79.07174094925,0
35.9929220347641,-78.90725435613089,0
35.93418694209,-79.06900570938,0
35.9340366654,-79.0619444492,0
35.87762850417807,-79.02570121800308,1
35.96002158983,-79.22869745112,1
35.94017681777,-79.07852577141,0
35.68976126033445,-79.20656191040909,1
35.93515332135,-79.06717887562,0
35.9350030465,-79.06011761544,0
35.93574928384,-79.05891899335,0
35.72808157612955,-79.23625006588661,1
35.78180115591,-79.16359860541,0
35.877764757205085,-79.02248826559433,1
35.9938094398569,-78.90026278205531,0
35.93574171918,-79.06104873754,0
35.99142312827525,-78.90515692469408,0
36.020659405281414,-78.90550199161643,0
35.82787969443,-79.36577190459,1
35.77544205219,-79.14859971317,0
35.779930692,-79.15467879718,0
